time,hs_300,zz_500,sz_bond,sw_gold,nh_goods,us_spx,hk_hsi
2013/7/15,2307.297,3493.441,127.5591,4987.37,1193.8,1682.5,21303.31
2013/7/16,2317.848,3536.313,127.3973,4966.86,1197.81,1676.26,21312.38
2013/7/17,2282.836,3485.074,127.3202,4912.7,1203.45,1680.91,21371.87
2013/7/18,2245.328,3481.201,127.2651,4757.52,1204.1,1689.37,21345.22
2013/7/19,2190.478,3394.306,127.1521,4665.55,1204.71,1692.09,21362.42
2013/7/22,2202.189,3461.281,126.9762,4847.22,1212.98,1695.53,21416.5
2013/7/23,2265.845,3544.966,126.8039,4954.3,1213.98,1692.39,21915.42
2013/7/24,2249.151,3566.282,126.3166,4886.17,1214.93,1685.94,21968.93
2013/7/25,2237.683,3498.242,126.6075,4813.13,1211.03,1690.25,21900.96
2013/7/26,2224.008,3494.159,126.7599,4808.7,1198.35,1691.65,21968.95
2013/7/29,2175.97,3426.593,126.6302,4698.76,1185.75,1685.33,21850.15
2013/7/30,2189.388,3411.219,126.7237,4733.76,1185.03,1685.96,21953.96
2013/7/31,2193.021,3430.743,126.879,4744.71,1193.39,1685.73,21883.66
2013/8/1,2245.364,3521.152,126.9479,4806.6,1200.18,1706.87,22088.79
2013/8/2,2247.263,3533.609,127.0347,4750.19,1200.04,1709.67,22190.97
2013/8/5,2278.329,3592.538,126.9822,4806.04,1204.85,1707.14,22222.01
2013/8/6,2293.641,3631.124,126.9213,4818.52,1204.5,1697.37,21923.7
2013/8/7,2280.623,3596.318,126.7456,4780.85,1198.95,1690.91,21588.84
2013/8/8,2276.782,3605.85,126.4538,4793.45,1215.25,1697.48,21655.88
2013/8/9,2286.01,3618.744,126.3725,4975.72,1220.8,1691.42,21807.56
2013/8/12,2352.794,3676.195,126.1367,5162.48,1237.75,1689.47,22271.28
2013/8/13,2359.068,3695.552,125.8622,5135.75,1247.96,1694.16,22541.13
2013/8/14,2349.08,3681.082,125.5408,5049.02,1240.28,1685.39,22541.13
2013/8/15,2321.576,3631.321,125.404,5076.33,1244.06,1661.32,22539.25
2013/8/16,2304.144,3554.348,125.4676,5100.56,1254.02,1655.83,22517.81
2013/8/19,2331.43,3609.028,125.3425,5119.14,1254.31,1646.06,22463.7
2013/8/20,2312.465,3599.637,125.0573,4981.78,1244.94,1652.35,21970.29
2013/8/21,2308.589,3627.501,125.1144,5013.25,1246.91,1642.8,21817.73
2013/8/22,2303.932,3636.469,125.1268,4948.64,1248.63,1656.96,21895.4
2013/8/23,2286.929,3627.97,125.367,4926.91,1254.45,1663.5,21863.51
2013/8/26,2335.616,3703.593,125.6283,5054.1,1275.3,1656.78,22005.32
2013/8/27,2340.881,3732.098,125.6151,5132.05,1276.22,1630.48,21874.77
2013/8/28,2328.056,3703.92,125.4608,5622.31,1264.21,1634.96,21524.65
2013/8/29,2318.311,3701.083,125.3679,5474.83,1258.68,1638.17,21704.78
2013/8/30,2313.91,3664.148,125.3135,5377.87,1251.7,1632.97,21731.37
2013/9/2,2320.344,3689.959,125.3323,5479.06,1269.3,1632.97,22175.34
2013/9/3,2354.502,3744.871,125.3008,5380.88,1266.48,1639.77,22394.58
2013/9/4,2350.699,3755.239,125.2146,5434.64,1259.8,1653.08,22326.22
2013/9/5,2341.735,3762.569,125.1545,5305.37,1257.78,1655.08,22597.97
2013/9/6,2357.782,3792.832,125.1642,5349,1263.08,1655.17,22621.22
2013/9/9,2440.609,3831.927,125.1408,5409.86,1269.43,1671.71,22750.65
2013/9/10,2474.894,3870.923,124.9833,5378.37,1259.81,1683.99,22976.65
2013/9/11,2482.889,3834.258,124.7592,5373.13,1261.61,1689.13,22937.14
2013/9/12,2507.455,3845.068,124.6686,5291.71,1252.04,1683.42,22953.72
2013/9/13,2488.902,3849.82,124.712,5217.12,1249.11,1687.99,22915.28
2013/9/16,2478.39,3854.207,124.8249,5224.32,1241.21,1697.6,23252.41
2013/9/17,2427.322,3786.292,125.1172,5102.65,1244.87,1704.76,23180.52
2013/9/18,2432.51,3822.123,125.0594,5122.32,1247.83,1725.52,23117.45
2013/9/23,2472.288,3899.625,125.5653,5182.18,1251.37,1701.84,23371.54
2013/9/24,2443.885,3903.518,125.5289,5079.81,1248.55,1697.42,23179.04
2013/9/25,2429.03,3889.221,125.6285,5112.95,1249.55,1692.77,23209.63
2013/9/26,2384.443,3808.216,125.8292,5041.79,1251.8,1698.67,23125.03
2013/9/27,2394.971,3822.758,125.8338,5018.72,1246.35,1691.75,23207.04
2013/9/30,2409.037,3872.893,125.779,5074.42,1245.89,1681.55,22859.86
2013/10/8,2441.811,3938.068,125.9475,5092.71,1254.24,1655.45,23178.85
2013/10/9,2453.583,3981.058,126.0084,5077.41,1252.06,1656.4,23033.97
2013/10/10,2429.317,3959.63,125.9138,5005.71,1250.93,1692.56,22951.3
2013/10/11,2468.508,4026.916,125.9395,5031.48,1253.5,1703.2,23218.32
2013/10/14,2472.542,4068.32,125.8009,5001.6,1262.08,1710.14,23218.32
2013/10/15,2467.517,4074.083,125.7626,5030.16,1258.68,1698.06,23336.52
2013/10/16,2421.371,3963.212,125.6748,5143.79,1254.78,1721.54,23228.33
2013/10/17,2413.33,3956.965,125.6337,5012.68,1247.81,1733.15,23094.88
2013/10/18,2426.054,3970.641,125.6068,5064.48,1253.54,1744.5,23340.1
2013/10/21,2471.322,4069.033,125.5637,5087.3,1259.59,1744.66,23438.15
2013/10/22,2445.891,4026.516,125.5342,5044.6,1252.51,1754.67,23315.99
2013/10/23,2418.491,3924.219,125.5795,5049.48,1249.94,1746.38,22999.95
2013/10/24,2400.511,3898.156,125.2691,4995.5,1247.14,1752.07,22835.82
2013/10/25,2368.559,3821.779,125.303,4914.47,1233.14,1759.77,22698.34
2013/10/28,2365.954,3808.703,125.2465,4884.82,1234.58,1762.11,22806.58
2013/10/29,2372.053,3703.86,125.1097,4817.44,1235.69,1771.95,22846.54
2013/10/30,2407.471,3764.453,125.1375,4837.04,1243.21,1763.31,23304.02
2013/10/31,2373.718,3713.829,125.2981,4786.71,1237.58,1756.54,23206.37
2013/11/1,2384.96,3702.445,125.4091,4778.57,1242.94,1761.64,23249.79
2013/11/4,2380.454,3728.188,125.3728,4774.74,1237.7,1767.93,23189.62
2013/11/5,2383.769,3777.404,125.2788,4779.95,1235.88,1762.97,23038.95
2013/11/6,2353.568,3737.106,124.946,4760.73,1232.55,1770.49,23036.94
2013/11/7,2340.552,3685.04,124.6224,4779.26,1235.5,1747.15,22881.03
2013/11/8,2307.945,3629.94,124.2355,4720.31,1231.59,1770.61,22744.39
2013/11/11,2315.889,3645.84,123.8328,4664.79,1232.54,1771.89,23069.85
2013/11/12,2340,3680.536,123.6593,4703.33,1231.99,1767.69,22901.41
2013/11/13,2288.116,3611.76,123.488,4632.32,1229.3,1782,22463.83
2013/11/14,2304.501,3659.83,123.3886,4640.6,1229.99,1790.62,22649.15
2013/11/15,2350.734,3736.452,122.835,4704.81,1223.41,1798.18,23032.15
2013/11/18,2428.903,3827.882,122.829,4762.41,1222.29,1791.53,23660.06
2013/11/19,2412.163,3840.365,122.7625,4730.65,1222.34,1787.87,23657.81
2013/11/20,2424.85,3878.584,122.5085,4743.75,1229.22,1781.37,23700.86
2013/11/21,2409.989,3865.41,122.6535,4684.29,1225.36,1795.85,23580.29
2013/11/22,2397.962,3842.756,123.088,4751.41,1227.01,1804.76,23696.28
2013/11/25,2388.629,3839.602,123.1013,4680.34,1224.51,1802.48,23684.45
2013/11/26,2387.416,3845.676,122.9643,4698.74,1228.22,1802.75,23681.28
2013/11/27,2414.481,3889.755,123.4392,4695.55,1228.67,1807.23,23806.35
2013/11/28,2439.53,3922.666,123.7838,4748.8,1229.7,1807.23,23789.09
2013/11/29,2438.944,3946.383,123.9648,4732.45,1234.83,1805.81,23881.29
2013/12/2,2418.788,3770.865,123.843,4657.16,1237.59,1800.9,24038.55
2013/12/3,2442.784,3859.955,123.8253,4664.85,1233.07,1795.15,23910.47
2013/12/4,2475.135,3932.998,123.8134,4692.31,1236.75,1792.81,23728.7
2013/12/5,2468.197,3928.724,123.7534,4708.08,1234.86,1785.03,23712.57
2013/12/6,2452.287,3918.783,123.5528,4689.04,1237.39,1805.09,23743.1
2013/12/9,2450.872,3947.704,123.3694,4691.14,1241.65,1808.37,23811.17
2013/12/10,2453.322,3950.486,122.9519,4675.18,1242.47,1802.62,23744.19
2013/12/11,2412.763,3906.78,122.8848,4651.67,1241.82,1782.22,23338.24
2013/12/12,2410.015,3916.962,123.2505,4605.51,1244.63,1775.5,23218.12
2013/12/13,2406.639,3925.434,123.5478,4561.85,1231.16,1775.32,23245.96
2013/12/16,2367.923,3857.715,123.471,4497.25,1230.24,1786.54,23114.66
2013/12/17,2356.376,3834.027,123.2832,4496.99,1229.46,1781,23069.23
2013/12/18,2357.226,3834.045,123.2135,4447.84,1225.92,1810.65,23143.82
2013/12/19,2332.41,3795.023,123.0752,4421.42,1221.83,1809.6,22888.75
2013/12/20,2278.136,3747.002,123.0948,4267.78,1219.51,1818.32,22812.18
2013/12/23,2284.602,3742.738,123.2022,4219.44,1214.71,1827.99,22921.56
2013/12/24,2288.248,3768.703,123.3635,4242.8,1212.49,1833.32,23179.55
2013/12/25,2305.11,3808.453,123.4165,4268.73,1216.31,1833.32,23179.55
2013/12/26,2265.334,3743.132,123.4201,4374.49,1215.29,1842.02,23179.55
2013/12/27,2303.478,3800.774,123.3514,4343.31,1220.4,1841.4,23243.24
2013/12/30,2299.458,3813.003,123.4178,4337.36,1213.84,1841.07,23244.87
2013/12/31,2330.026,3829.096,123.4119,4335.06,1208.4,1848.36,23306.39
2014/1/2,2321.978,3847.879,123.3439,4419.9,1211.58,1831.98,23340.05
2014/1/3,2290.779,3816.316,123.1074,4383.25,1198.59,1831.37,22817.28
2014/1/6,2238.637,3710.898,123.1125,4263.64,1189.46,1826.77,22684.15
2014/1/7,2238.001,3733.662,123.1924,4269.36,1182.43,1837.88,22712.78
2014/1/8,2241.911,3738.205,123.4127,4174.51,1181.16,1837.49,22996.59
2014/1/9,2222.221,3696.023,123.589,4129.59,1176.94,1838.13,22787.33
2014/1/10,2204.851,3628.634,123.5928,4152.89,1180.48,1842.37,22846.25
2014/1/13,2193.679,3612.02,123.5571,4189.17,1175.07,1819.2,22888.76
2014/1/14,2212.846,3683.534,123.6154,4159.77,1184.41,1838.88,22791.28
2014/1/15,2208.941,3708.142,123.7042,4102.5,1181.08,1848.38,22902
2014/1/16,2211.844,3714.314,123.7699,4125.13,1181.66,1845.89,22986.41
2014/1/17,2178.488,3671.915,123.7167,4045.18,1179.96,1838.7,23133.35
2014/1/20,2165.993,3644.125,123.8649,4050.25,1182.33,1838.7,22928.95
2014/1/21,2187.41,3700.108,124.3793,4062.06,1173.54,1843.8,23033.12
2014/1/22,2243.796,3799.042,124.5573,4136.01,1173.07,1844.86,23082.25
2014/1/23,2231.889,3825.486,124.5811,4112.77,1174.08,1828.46,22733.9
2014/1/24,2245.678,3882.668,124.5162,4222.39,1175.91,1790.29,22450.06
2014/1/27,2215.919,3881.947,124.8389,4239.78,1167.55,1781.56,21976.1
2014/1/28,2219.855,3873.81,124.8582,4188.45,1157.13,1792.5,21960.64
2014/1/29,2227.781,3908.45,124.9028,4183.58,1160.44,1774.2,22141.61
2014/1/30,2202.45,3885.416,124.9634,4184.36,1156.54,1794.19,22035.42
2014/2/7,2212.483,3957.671,125.0915,4149.2,1159.83,1797.02,21636.85
2014/2/10,2267.534,4074.63,125.1756,4236.48,1170.19,1799.84,21579.26
2014/2/11,2285.562,4080.378,125.1628,4369.58,1161.79,1819.75,21962.98
2014/2/12,2291.246,4125.412,125.2747,4366.19,1164.97,1819.26,22285.79
2014/2/13,2279.554,4064.423,125.2988,4456.92,1164.04,1829.83,22165.53
2014/2/14,2295.575,4134.16,125.4388,4483.63,1167.54,1838.63,22298.41
2014/2/17,2311.647,4212.745,125.34,4550.93,1179.69,1838.63,22535.94
2014/2/18,2282.442,4207.699,125.2576,4423.55,1172.08,1840.76,22587.72
2014/2/19,2308.656,4207.994,125.1927,4456.43,1176.5,1828.75,22664.52
2014/2/20,2287.436,4149.071,125.2618,4421.18,1168.14,1839.78,22394.08
2014/2/21,2264.294,4121.917,125.2549,4383,1168,1836.25,22568.24
2014/2/24,2214.509,4105.792,125.4245,4328.23,1153.23,1847.61,22388.56
2014/2/25,2157.909,3961.439,125.606,4274.33,1148.46,1845.12,22317.2
2014/2/26,2163.405,3987.48,125.9473,4582.43,1148.42,1845.16,22437.44
2014/2/27,2154.108,3934.727,126.2786,4452.53,1142.83,1854.29,22828.18
2014/2/28,2178.971,3975.929,126.598,4551.35,1138.27,1859.45,22836.96
2014/3/3,2190.37,4058.799,126.4868,4665.28,1138.54,1845.73,22500.67
2014/3/4,2184.273,4059.567,125.8385,4626.71,1136.4,1873.91,22657.63
2014/3/5,2163.976,4037.784,125.8766,4476.64,1145.33,1873.81,22579.78
2014/3/6,2173.634,4032.756,125.867,4441.28,1143.51,1877.03,22702.97
2014/3/7,2168.358,4012.447,125.8984,4485.42,1138.45,1878.04,22660.49
2014/3/10,2097.787,3860.244,125.9156,4268.25,1111.84,1877.17,22264.93
2014/3/11,2108.661,3864.26,125.9559,4297.53,1120.56,1867.63,22269.61
2014/3/12,2114.134,3865.662,125.9686,4414.27,1119.24,1868.2,21901.95
2014/3/13,2140.333,3907.146,126.1174,4423.47,1120.81,1846.34,21756.08
2014/3/14,2122.836,3888.975,126.1893,4426.45,1112.64,1841.13,21539.49
2014/3/17,2143.038,3967.15,126.2241,4480.67,1103.18,1858.83,21473.95
2014/3/18,2138.133,3989.201,126.2265,4371.92,1105.76,1872.25,21583.5
2014/3/19,2120.87,3980.673,126.2159,4326.26,1108.15,1860.77,21568.69
2014/3/20,2086.967,3876.578,126.1635,4233.41,1105.38,1872.01,21182.16
2014/3/21,2158.798,3952.392,126.1777,4298.46,1101.7,1866.52,21436.7
2014/3/24,2176.554,3985.861,126.3447,4294.71,1104.97,1857.44,21846.45
2014/3/25,2174.44,3991.144,126.3015,4291,1115.25,1865.62,21732.32
2014/3/26,2171.047,4001.502,126.3836,4293.23,1116.72,1852.56,21887.75
2014/3/27,2155.707,3944.044,126.4218,4226.96,1115.81,1849.04,21834.45
2014/3/28,2151.965,3865.295,126.3415,4188.64,1126.14,1857.62,22065.53
2014/3/31,2146.305,3840.536,126.3117,4196.95,1127.56,1872.34,22151.06
2014/4/1,2163.115,3899.488,126.3208,4214.92,1131.24,1885.52,22448.54
2014/4/2,2180.727,3902.043,126.2742,4232.82,1127.05,1890.9,22523.94
2014/4/3,2165.008,3896.28,126.1987,4228.99,1125.84,1888.77,22565.08
2014/4/4,2185.472,3939.229,126.06,4232.39,1133.19,1865.09,22510.08
2014/4/8,2237.316,3981.625,126.1777,4305.26,1139.7,1851.96,22596.97
2014/4/9,2238.62,4018.547,126.2099,4331.8,1132.45,1872.18,22843.17
2014/4/10,2273.761,4038.84,126.1963,4355.93,1127.84,1833.08,23186.96
2014/4/11,2270.666,4021.194,126.256,4328.98,1128.42,1815.69,23003.64
2014/4/14,2268.613,4051.33,126.4296,4344.33,1130.72,1830.61,23038.8
2014/4/15,2229.463,4021.906,126.606,4261.08,1131.4,1842.98,22671.26
2014/4/16,2232.526,4019.883,126.5712,4245.21,1130.04,1862.31,22696.01
2014/4/17,2224.803,4014.94,126.8772,4228.02,1129.89,1864.85,22760.24
2014/4/18,2224.479,4029.262,127.016,4231.43,1116.99,1864.85,22760.24
2014/4/21,2187.248,3965.337,127.1239,4173.78,1110.32,1871.89,22760.24
2014/4/22,2196.795,3947.169,127.0889,4173.24,1113.8,1879.55,22730.68
2014/4/23,2194.668,3929.168,127.1224,4165.56,1115.42,1875.39,22509.64
2014/4/24,2190.474,3884.811,127.1359,4182.75,1120.51,1878.61,22562.8
2014/4/25,2167.826,3800.681,126.9872,4152.82,1122.46,1863.4,22223.53
2014/4/28,2134.969,3684.593,127.1771,4094.26,1124.25,1869.43,22132.53
2014/4/29,2158.47,3738.926,127.1595,4071.62,1123.48,1878.33,22453.89
2014/4/30,2158.659,3766.17,127.2449,4092.16,1119.49,1883.95,22133.97
2014/5/5,2156.47,3798.288,127.3335,4138.24,1118,1884.66,21976.33
2014/5/6,2157.328,3817.98,127.2838,4114.53,1111.22,1867.72,21976.33
2014/5/7,2137.316,3749.965,127.4129,4066.79,1109.29,1878.21,21746.26
2014/5/8,2135.496,3754.011,127.4835,4057.58,1104.53,1875.63,21837.12
2014/5/9,2133.911,3716.022,127.9546,4081.67,1105.84,1878.48,21862.99
2014/5/12,2180.054,3812.758,128.1742,4226.91,1114.25,1896.65,22261.61
2014/5/13,2174.852,3806.89,128.0436,4175.63,1116.43,1897.45,22352.38
2014/5/14,2172.372,3803.803,127.8217,4151.93,1123.26,1888.53,22582.77
2014/5/15,2144.084,3732.337,127.95,4106.39,1119.77,1870.85,22730.86
2014/5/16,2145.952,3726.656,127.847,4101.54,1109.43,1877.86,22712.91
2014/5/19,2115.143,3705.364,127.8564,4086.15,1118.83,1885.08,22704.5
2014/5/20,2115.771,3715.71,127.9936,4079.62,1117.26,1872.83,22834.68
2014/5/21,2135.905,3747.334,128.1522,4098.88,1113.51,1888.03,22836.52
2014/5/22,2130.868,3746.14,128.1604,4079.56,1118.31,1892.49,22953.76
2014/5/23,2148.414,3786.563,128.1678,4106.94,1121.75,1900.53,22965.86
2014/5/26,2155.976,3827.487,128.2883,4099.4,1131.05,1900.53,22963.18
2014/5/27,2147.28,3818.322,128.2708,4088.73,1125.27,1911.91,22944.3
2014/5/28,2169.352,3861.588,128.5288,4081.35,1123.44,1909.78,23080.03
2014/5/29,2155.164,3821.867,128.7245,4051.74,1119.91,1920.03,23010.14
2014/5/30,2156.464,3829.238,128.9216,4056.92,1116.75,1923.57,23081.65
2014/6/3,2149.918,3822.716,129.0877,4051.23,1112.9,1924.24,23291.04
2014/6/4,2128.274,3789.294,129.3957,4028.48,1112.25,1927.88,23151.71
2014/6/5,2150.602,3832.055,129.3981,4039.33,1116.57,1940.46,23109.66
2014/6/6,2134.716,3818.333,129.4277,4023.55,1116.38,1949.44,22951
2014/6/9,2134.281,3797.429,129.5003,4006.84,1112.82,1951.27,23117.47
2014/6/10,2161.268,3840.019,129.5877,4036.46,1112.4,1950.79,23315.74
2014/6/11,2160.766,3858.051,129.5945,4036.14,1111.36,1943.89,23257.29
2014/6/12,2153.41,3850.113,129.6378,4027.7,1104.93,1930.11,23175.02
2014/6/13,2176.242,3891.557,129.5546,4042.9,1110.75,1936.16,23319.17
2014/6/16,2191.855,3914.981,129.7002,4074.15,1110.83,1937.78,23300.67
2014/6/17,2169.674,3879.344,129.7124,4032.26,1110.86,1941.99,23203.59
2014/6/18,2160.239,3858.099,129.6543,4048.95,1109.74,1956.98,23181.72
2014/6/19,2126.907,3755.694,129.7241,4005.11,1110.55,1959.48,23167.73
2014/6/20,2136.729,3789.342,129.6983,4077,1124.38,1962.87,23194.06
2014/6/23,2134.11,3815.879,129.8395,4143.84,1131.47,1962.61,22804.81
2014/6/24,2144.821,3839.203,129.7833,4128.48,1128.81,1949.98,22880.64
2014/6/25,2133.371,3814.03,129.7603,4094.52,1129.39,1959.53,22866.7
2014/6/26,2149.076,3861.95,129.8062,4104.3,1136.96,1957.22,23197.83
2014/6/27,2150.258,3889.323,129.8059,4085.57,1132,1960.96,23221.52
2014/6/30,2165.118,3924.903,129.8295,4099.95,1126.37,1960.23,23190.72
2014/7/1,2164.559,3951.726,129.7862,4177.2,1123.05,1973.32,23190.72
2014/7/2,2170.867,3979.31,129.5927,4175.1,1122.55,1974.62,23549.62
2014/7/3,2180.192,4019.647,129.5088,4200.83,1122.04,1985.44,23531.44
2014/7/4,2178.695,4004.561,129.411,4174.22,1119.59,1985.44,23546.36
2014/7/7,2176.289,4014.488,129.4674,4124.45,1106.62,1977.65,23540.92
2014/7/8,2180.473,4039.707,129.5062,4117,1110.14,1963.71,23541.38
2014/7/9,2148.71,3982.404,129.4685,4110.93,1104.36,1972.83,23176.07
2014/7/10,2142.847,3982.198,129.4979,4101.83,1101.39,1964.68,23238.99
2014/7/11,2148.009,4029.751,129.5574,4147.02,1100.1,1967.57,23233.45
2014/7/14,2171.758,4090.802,129.4453,4154.92,1098.9,1977.1,23346.67
2014/7/15,2174.976,4093.113,129.3257,4132.96,1097.82,1973.28,23459.96
2014/7/16,2170.868,4062.119,129.0856,4129.41,1097.54,1981.57,23523.28
2014/7/17,2157.068,4031.44,128.8551,4130.25,1096.37,1958.12,23520.87
2014/7/18,2164.144,4042.521,128.6378,4163.42,1091.07,1978.22,23454.79
2014/7/21,2166.295,4030.242,128.6906,4112.16,1091.7,1973.63,23387.14
2014/7/22,2192.698,4083.288,128.8089,4157.88,1096.54,1983.53,23782.11
2014/7/23,2197.833,4057.113,128.7427,4187.04,1092.55,1987.01,23971.87
2014/7/24,2237.015,4054.223,128.7909,4233.1,1092.71,1987.98,24141.5
2014/7/25,2260.454,4089.801,128.8554,4306,1091.44,1978.34,24216.01
2014/7/28,2323.897,4168.373,128.8966,4395.56,1094.47,1978.91,24428.63
2014/7/29,2331.369,4207.862,128.9438,4377.77,1101.76,1969.95,24640.53
2014/7/30,2322.011,4214.836,128.9554,4337.85,1094.79,1970.07,24732.21
2014/7/31,2350.251,4257.045,128.9553,4569.47,1094.55,1930.67,24756.85
2014/8/1,2329.402,4210.219,129.0338,4451.63,1087.27,1925.15,24532.43
2014/8/4,2375.62,4278.847,129.2426,4495.93,1096.05,1938.99,24600.08
2014/8/5,2369.353,4300.12,129.2433,4495.23,1095.26,1920.21,24648.26
2014/8/6,2363.221,4328.601,129.2679,4549.74,1090.76,1920.24,24584.13
2014/8/7,2327.457,4286.09,129.2996,4511.84,1094.53,1909.57,24387.56
2014/8/8,2331.134,4311.697,129.3081,4621.98,1092.62,1931.59,24331.41
2014/8/11,2365.349,4377.018,129.3162,4624.76,1091.1,1936.92,24646.02
2014/8/12,2357.052,4399.806,129.2385,4597.65,1084.97,1933.75,24689.41
2014/8/13,2358.901,4401.809,129.3136,4589.74,1080.68,1946.72,24890.34
2014/8/14,2335.945,4373.504,129.493,4537.08,1068.12,1955.18,24801.36
2014/8/15,2360.635,4423.636,129.4761,4554.48,1073.33,1955.06,24954.94
2014/8/18,2374.562,4483.544,129.5276,4589.76,1069.53,1971.74,24955.46
2014/8/19,2374.768,4496.938,129.5226,4640.86,1071.68,1981.6,25122.95
2014/8/20,2366.14,4497.399,129.4791,4635.86,1066.69,1986.51,25159.76
2014/8/21,2354.244,4495.44,129.4641,4592.68,1071.16,1992.37,24994.1
2014/8/22,2365.364,4521.752,129.4593,4581.75,1075.05,1988.4,25112.23
2014/8/25,2342.863,4487.142,129.5161,4533.42,1072.96,1997.92,25166.91
2014/8/26,2324.092,4407.588,129.5439,4525.3,1074.05,2000.02,25074.5
2014/8/27,2327.595,4421.212,129.691,4487.56,1072.27,2000.12,24918.75
2014/8/28,2311.278,4381.494,129.7616,4451.28,1065.8,1996.74,24741
2014/8/29,2338.287,4427.879,129.7752,4478.78,1064.81,2003.37,24742.06
2014/9/1,2355.317,4507.442,129.8538,4521.82,1058.21,2003.37,24752.09
2014/9/2,2386.46,4576.12,129.8834,4560.67,1065.43,2002.28,24749.02
2014/9/3,2408.838,4608.557,129.8727,4577.38,1057.79,2000.72,25317.95
2014/9/4,2426.224,4647.886,129.8487,4601.31,1056.56,1997.65,25297.92
2014/9/5,2449.259,4666.474,129.8594,4623.41,1050.11,2007.71,25240.15
2014/9/9,2445.224,4701.699,129.9289,4592.72,1037.03,1988.44,25190.45
2014/9/10,2432.433,4709.909,129.8506,4578.03,1032.9,1995.69,24705.36
2014/9/11,2423.454,4704.942,129.8198,4596.1,1027.43,1997.45,24662.64
2014/9/12,2438.358,4756.949,129.8456,4614.43,1033.82,1985.54,24595.32
2014/9/15,2437.189,4807.555,129.9613,4636.95,1038.79,1984.13,24356.99
2014/9/16,2388.765,4645.546,129.9972,4643.72,1036.07,1998.98,24136.01
2014/9/17,2401.326,4686.047,130.0584,4739.84,1043.16,2001.57,24376.41
2014/9/18,2408.664,4719.009,130.2831,4689.43,1034.67,2011.36,24168.72
2014/9/19,2425.211,4758.727,130.6503,4656.26,1020.58,2010.4,24306.16
2014/9/22,2378.92,4694.229,130.9258,4564.37,999.69,1994.29,23955.49
2014/9/23,2399.462,4754.472,131.0182,4596.54,1002.38,1982.77,23837.07
2014/9/24,2441.864,4815.71,130.9748,4658.21,1004.22,1998.3,23921.61
2014/9/25,2436.965,4814.735,130.9426,4626.75,999.66,1965.99,23768.13
2014/9/26,2437.201,4829.935,131.0011,4650.62,1009.17,1982.85,23678.41
2014/9/29,2447.799,4877.435,131.1022,4650.94,1005.38,1977.8,23229.21
2014/9/30,2450.988,4916.119,131.1623,4698.29,1009.01,1972.29,22932.98
2014/10/8,2478.383,4993.531,131.2871,4689.48,1006.3,1968.89,23263.33
2014/10/9,2481.955,5004.001,131.3125,4765.36,1015.73,1928.21,23534.53
2014/10/10,2466.789,4981.853,131.291,4713.37,1004.3,1906.13,23088.54
2014/10/13,2454.946,4982.681,131.5554,4768.79,1016.69,1874.74,23143.38
2014/10/14,2446.562,4966.083,131.7377,4737.45,1019.39,1877.7,23047.97
2014/10/15,2463.874,4987.707,132.3048,4741.43,1017.34,1862.49,23140.05
2014/10/16,2444.395,4906.244,132.7097,4775.52,1010.28,1862.76,22900.94
2014/10/17,2441.732,4860.732,132.7103,4729.31,1008.32,1886.76,23023.21
2014/10/20,2454.711,4929.16,133.1781,4766.8,1011.21,1904.01,23070.26
2014/10/21,2433.391,4884.024,133.4546,4787.91,1011.26,1941.28,23088.58
2014/10/22,2418.641,4825.609,133.3146,4701.57,1013.78,1927.11,23403.97
2014/10/23,2395.936,4755.231,133.2344,4582.61,1017.82,1950.82,23333.18
2014/10/24,2390.706,4774.666,133.2774,4586.64,1026.15,1964.58,23302.2
2014/10/27,2368.832,4809.518,133.2717,4590.58,1017.64,1961.63,23143.23
2014/10/28,2416.653,4924.955,133.4122,4670.47,1018.68,1985.05,23520.36
2014/10/29,2451.384,4991.755,133.5267,4721.61,1028.13,1982.3,23819.87
2014/10/30,2468.925,4992.63,133.596,4791.04,1025.72,1994.65,23702.04
2014/10/31,2508.325,4986.416,133.608,4772.81,1025.18,2018.05,23998.06
2014/11/3,2512.548,5028.698,133.8294,4813.73,1014.19,2017.81,23915.97
2014/11/4,2513.172,5003.47,134.0396,4859.36,1007.39,2012.1,23845.66
2014/11/5,2503.448,4995.443,134.2506,4772.03,986.72,2023.57,23695.62
2014/11/6,2506.067,5024.848,134.3119,4805.05,991.34,2031.21,23649.31
2014/11/7,2502.153,4977.255,134.5213,4756.16,1000.62,2031.92,23550.24
2014/11/10,2565.73,5031.001,134.8912,4844.68,1009.27,2038.26,23744.7
2014/11/11,2558.612,4881.48,135.4033,4782.84,1004.07,2039.68,23808.28
2014/11/12,2594.318,4965.384,135.2147,4831.98,1013.43,2038.25,23938.18
2014/11/13,2579.75,4921.671,135.0577,4891.1,1010.56,2039.33,24019.94
2014/11/14,2581.093,4909.609,134.9658,4872.75,1003.3,2039.82,24087.38
2014/11/17,2567.101,4958.466,134.8336,4878.85,1006.1,2041.32,23797.08
2014/11/18,2541.416,4967.651,134.7827,4881.86,999.53,2051.8,23529.17
2014/11/19,2537.223,4985.101,134.7501,4869.11,998.94,2048.72,23373.31
2014/11/20,2537.099,4974.626,134.7904,4849.02,998.49,2052.75,23349.64
2014/11/21,2583.455,5029.773,134.5592,4875.91,1001.36,2063.5,23437.12
2014/11/24,2649.258,5112.119,135.2474,4956.91,999.36,2069.41,23893.14
